user_id,event_name,event_time,value
U0190,app_open,2024-03-16 04:00:00,0.0
U0190,app_open,2024-03-15 22:00:00,0.0
U0191,app_open,2024-01-09 10:00:00,0.0
U0191,app_open,2024-01-11 14:00:00,0.0
U0191,level_complete,2024-01-22 05:00:00,0.0
U0191,app_open,2024-01-25 16:00:00,0.0
U0191,app_open,2024-01-12 23:00:00,0.0
U0192,app_open,2024-02-21 09:00:00,0.0
U0192,app_open,2024-02-17 16:00:00,0.0
U0192,app_open,2024-02-09 22:00:00,0.0
U0192,level_complete,2024-02-25 11:00:00,0.0
U0192,app_open,2024-02-17 11:00:00,0.0
U0192,app_open,2024-02-28 23:00:00,0.0
U0192,app_open,2024-02-11 15:00:00,0.0
U0192,purchase,2024-02-09 00:00:00,9.33
U0192,purchase,2024-03-04 02:00:00,14.99
U0193,level_complete,2024-02-16 13:00:00,0.0
U0193,level_complete,2024-01-29 22:00:00,0.0
U0193,level_complete,2024-02-20 00:00:00,0.0
U0193,level_complete,2024-02-19 15:00:00,0.0
U0193,purchase,2024-01-29 07:00:00,4.04
U0193,level_complete,2024-02-09 09:00:00,0.0
U0193,level_complete,2024-01-30 07:00:00,0.0
U0193,level_complete,2024-02-04 19:00:00,0.0
U0193,app_open,2024-02-12 04:00:00,0.0
U0194,level_complete,2024-01-21 00:00:00,0.0
U0194,app_open,2024-02-04 07:00:00,0.0
U0194,app_open,2024-01-28 03:00:00,0.0
U0194,level_complete,2024-02-04 23:00:00,0.0
U0194,purchase,2024-01-20 21:00:00,9.21
U0194,level_complete,2024-01-25 04:00:00,0.0
U0194,app_open,2024-01-13 01:00:00,0.0
U0195,level_complete,2024-03-17 02:00:00,0.0
U0195,purchase,2024-03-24 05:00:00,15.36
U0195,app_open,2024-03-02 23:00:00,0.0
U0195,purchase,2024-03-29 18:00:00,7.12
U0195,level_complete,2024-03-15 05:00:00,0.0
U0195,purchase,2024-03-12 21:00:00,9.96
U0195,app_open,2024-03-26 10:00:00,0.0
U0195,app_open,2024-03-08 04:00:00,0.0
U0195,app_open,2024-03-30 09:00:00,0.0
U0196,level_complete,2024-03-01 06:00:00,0.0
U0196,purchase,2024-02-17 10:00:00,6.07
U0196,level_complete,2024-03-16 20:00:00,0.0
U0196,purchase,2024-02-25 20:00:00,17.38
U0196,level_complete,2024-03-05 13:00:00,0.0
U0196,purchase,2024-02-25 00:00:00,6.98
U0197,level_complete,2024-02-08 08:00:00,0.0
U0197,purchase,2024-01-14 22:00:00,12.48
U0197,purchase,2024-02-04 11:00:00,16.51
U0197,app_open,2024-02-01 06:00:00,0.0
U0197,level_complete,2024-02-09 04:00:00,0.0
U0197,app_open,2024-02-04 09:00:00,0.0
U0197,app_open,2024-01-22 16:00:00,0.0
U0197,level_complete,2024-02-08 09:00:00,0.0
U0198,app_open,2024-03-02 03:00:00,0.0
U0198,level_complete,2024-02-27 16:00:00,0.0
U0198,app_open,2024-03-17 03:00:00,0.0
U0198,level_complete,2024-02-25 22:00:00,0.0
U0198,level_complete,2024-03-11 13:00:00,0.0
U0199,level_complete,2024-03-17 00:00:00,0.0
U0199,level_complete,2024-03-29 19:00:00,0.0
U0199,app_open,2024-03-03 21:00:00,0.0
U0199,level_complete,2024-03-16 04:00:00,0.0
U0199,level_complete,2024-03-14 15:00:00,0.0
U0200,app_open,2024-03-10 01:00:00,0.0
U0200,app_open,2024-03-03 09:00:00,0.0
U0200,app_open,2024-03-14 10:00:00,0.0
U0201,app_open,2024-02-27 18:00:00,0.0
U0201,app_open,2024-02-29 04:00:00,0.0
U0201,app_open,2024-02-22 12:00:00,0.0
U0201,app_open,2024-02-05 01:00:00,0.0
U0201,app_open,2024-02-08 00:00:00,0.0
U0201,app_open,2024-02-05 18:00:00,0.0
U0201,app_open,2024-02-27 18:00:00,0.0
U0201,level_complete,2024-02-21 01:00:00,0.0
U0201,level_complete,2024-03-01 07:00:00,0.0
U0201,app_open,2024-02-14 07:00:00,0.0
U0202,app_open,2024-03-19 10:00:00,0.0
U0202,level_complete,2024-03-19 14:00:00,0.0
U0202,purchase,2024-03-21 04:00:00,3.64
U0202,app_open,2024-03-10 22:00:00,0.0
U0203,app_open,2024-03-02 15:00:00,0.0
U0203,purchase,2024-02-27 14:00:00,11.2
U0203,app_open,2024-02-21 02:00:00,0.0
U0203,app_open,2024-03-15 10:00:00,0.0
U0203,app_open,2024-03-09 16:00:00,0.0
U0203,app_open,2024-03-16 00:00:00,0.0
U0204,purchase,2024-02-20 17:00:00,18.25
U0204,purchase,2024-02-06 19:00:00,2.78
U0204,purchase,2024-02-05 06:00:00,13.2
U0204,app_open,2024-02-14 08:00:00,0.0
U0204,app_open,2024-02-25 17:00:00,0.0
U0204,level_complete,2024-01-26 21:00:00,0.0
U0205,purchase,2024-03-05 20:00:00,5.43
U0205,purchase,2024-03-11 11:00:00,1.02
U0205,app_open,2024-02-18 12:00:00,0.0
U0205,level_complete,2024-03-04 15:00:00,0.0
U0205,purchase,2024-02-21 06:00:00,14.27
U0206,app_open,2024-03-07 09:00:00,0.0
U0206,app_open,2024-03-10 16:00:00,0.0
U0206,level_complete,2024-03-11 18:00:00,0.0
U0206,app_open,2024-02-29 09:00:00,0.0
U0206,purchase,2024-03-19 21:00:00,11.21
U0206,app_open,2024-03-18 00:00:00,0.0
U0206,app_open,2024-03-25 16:00:00,0.0
U0206,purchase,2024-03-03 09:00:00,12.64
U0206,app_open,2024-03-20 02:00:00,0.0
U0207,app_open,2024-03-06 09:00:00,0.0
U0207,level_complete,2024-03-13 02:00:00,0.0
U0207,app_open,2024-03-25 03:00:00,0.0
U0207,level_complete,2024-03-25 19:00:00,0.0
U0207,app_open,2024-03-01 07:00:00,0.0
U0207,level_complete,2024-03-22 02:00:00,0.0
U0207,app_open,2024-03-13 07:00:00,0.0
U0207,app_open,2024-03-25 03:00:00,0.0
U0207,app_open,2024-03-05 10:00:00,0.0
U0207,app_open,2024-03-18 00:00:00,0.0
U0208,level_complete,2024-01-27 21:00:00,0.0
U0208,purchase,2024-02-09 05:00:00,11.5
U0208,level_complete,2024-02-01 19:00:00,0.0
U0208,level_complete,2024-02-10 19:00:00,0.0
U0208,purchase,2024-02-04 09:00:00,9.75
U0209,level_complete,2024-02-28 14:00:00,0.0
U0209,level_complete,2024-02-29 10:00:00,0.0
U0209,app_open,2024-02-26 22:00:00,0.0
U0209,app_open,2024-02-21 17:00:00,0.0
U0209,level_complete,2024-02-20 16:00:00,0.0
U0209,level_complete,2024-02-25 14:00:00,0.0
U0209,app_open,2024-03-12 10:00:00,0.0
U0209,app_open,2024-02-23 00:00:00,0.0
U0209,app_open,2024-02-28 05:00:00,0.0
U0209,app_open,2024-02-20 09:00:00,0.0
U0210,level_complete,2024-02-13 12:00:00,0.0
U0210,app_open,2024-02-02 15:00:00,0.0
U0210,purchase,2024-02-25 23:00:00,6.25
U0210,app_open,2024-02-24 17:00:00,0.0
U0210,app_open,2024-02-01 10:00:00,0.0
U0210,level_complete,2024-02-23 14:00:00,0.0
U0210,app_open,2024-02-11 14:00:00,0.0
U0210,app_open,2024-02-08 18:00:00,0.0
U0211,app_open,2024-03-17 14:00:00,0.0
U0211,level_complete,2024-02-23 17:00:00,0.0
U0211,app_open,2024-03-01 19:00:00,0.0
U0211,app_open,2024-03-03 16:00:00,0.0
U0211,app_open,2024-03-08 02:00:00,0.0
U0211,purchase,2024-02-22 03:00:00,16.46
U0211,level_complete,2024-03-17 16:00:00,0.0
U0212,app_open,2024-03-07 11:00:00,0.0
U0212,app_open,2024-02-22 09:00:00,0.0
U0212,level_complete,2024-02-19 08:00:00,0.0
U0212,app_open,2024-02-22 08:00:00,0.0
U0212,app_open,2024-02-29 04:00:00,0.0
U0213,level_complete,2024-02-11 17:00:00,0.0
U0213,app_open,2024-02-07 07:00:00,0.0
U0213,app_open,2024-02-15 16:00:00,0.0
U0214,app_open,2024-02-13 04:00:00,0.0
U0214,app_open,2024-02-03 03:00:00,0.0
U0214,app_open,2024-02-04 23:00:00,0.0
U0214,level_complete,2024-02-16 11:00:00,0.0
U0214,app_open,2024-02-17 13:00:00,0.0
U0214,purchase,2024-01-28 11:00:00,17.82
U0214,purchase,2024-01-26 08:00:00,15.98
U0214,app_open,2024-02-15 11:00:00,0.0
U0214,level_complete,2024-01-20 22:00:00,0.0
U0214,level_complete,2024-02-13 08:00:00,0.0
U0215,app_open,2024-03-18 17:00:00,0.0
U0215,app_open,2024-02-24 20:00:00,0.0
U0215,level_complete,2024-03-13 09:00:00,0.0
U0215,purchase,2024-02-25 21:00:00,14.7
U0215,level_complete,2024-02-29 11:00:00,0.0
U0215,level_complete,2024-03-11 22:00:00,0.0
U0215,app_open,2024-03-05 19:00:00,0.0
U0215,level_complete,2024-03-01 04:00:00,0.0
U0215,purchase,2024-03-14 18:00:00,13.8
U0215,purchase,2024-03-10 17:00:00,3.22
U0216,app_open,2024-03-21 16:00:00,0.0
U0216,app_open,2024-03-05 23:00:00,0.0
U0216,level_complete,2024-03-11 21:00:00,0.0
U0216,purchase,2024-02-29 01:00:00,16.56
U0216,app_open,2024-03-19 04:00:00,0.0
U0216,level_complete,2024-03-17 21:00:00,0.0
U0216,level_complete,2024-03-02 19:00:00,0.0
U0216,app_open,2024-03-18 17:00:00,0.0
U0216,level_complete,2024-03-06 08:00:00,0.0
U0216,app_open,2024-03-01 20:00:00,0.0
U0217,purchase,2024-01-29 05:00:00,15.8
U0217,app_open,2024-01-13 19:00:00,0.0
U0217,purchase,2024-01-22 21:00:00,4.77
U0217,purchase,2024-01-20 18:00:00,12.1
U0218,app_open,2024-02-18 02:00:00,0.0
U0218,level_complete,2024-02-24 15:00:00,0.0
U0218,purchase,2024-02-19 02:00:00,19.45
U0218,purchase,2024-02-11 11:00:00,12.44
U0218,app_open,2024-02-03 22:00:00,0.0
U0218,level_complete,2024-02-16 23:00:00,0.0
U0218,app_open,2024-02-13 09:00:00,0.0
U0218,app_open,2024-02-15 21:00:00,0.0
U0218,level_complete,2024-02-02 04:00:00,0.0
U0219,level_complete,2024-03-06 22:00:00,0.0
U0219,level_complete,2024-02-13 06:00:00,0.0
U0219,purchase,2024-02-17 00:00:00,1.58
U0219,app_open,2024-02-08 11:00:00,0.0
U0219,purchase,2024-02-07 16:00:00,19.9
U0220,level_complete,2024-03-07 02:00:00,0.0
U0220,purchase,2024-03-11 10:00:00,17.91
U0220,app_open,2024-02-14 19:00:00,0.0
U0220,level_complete,2024-03-03 18:00:00,0.0
U0220,app_open,2024-03-11 16:00:00,0.0
U0220,app_open,2024-02-29 14:00:00,0.0
U0220,app_open,2024-03-14 02:00:00,0.0
U0221,app_open,2024-01-17 18:00:00,0.0
U0221,purchase,2024-02-09 04:00:00,19.64
U0221,app_open,2024-02-09 20:00:00,0.0
U0221,app_open,2024-01-17 19:00:00,0.0
U0221,level_complete,2024-02-05 17:00:00,0.0
U0221,app_open,2024-02-07 00:00:00,0.0
U0221,level_complete,2024-02-04 16:00:00,0.0
U0222,purchase,2024-01-05 12:00:00,1.54
U0222,purchase,2024-01-01 15:00:00,8.53
U0222,level_complete,2024-01-21 17:00:00,0.0
U0222,level_complete,2024-01-19 14:00:00,0.0
U0222,app_open,2024-01-24 14:00:00,0.0
U0222,level_complete,2024-01-27 12:00:00,0.0
U0222,app_open,2024-01-31 20:00:00,0.0
U0222,level_complete,2024-01-26 06:00:00,0.0
U0222,app_open,2024-01-02 16:00:00,0.0
U0222,level_complete,2024-01-09 22:00:00,0.0
U0223,app_open,2024-01-23 11:00:00,0.0
U0223,purchase,2024-02-08 10:00:00,3.12
U0223,level_complete,2024-02-09 04:00:00,0.0
U0224,purchase,2024-03-06 14:00:00,13.09
U0224,level_complete,2024-03-01 00:00:00,0.0
U0224,purchase,2024-03-13 23:00:00,10.68
U0224,purchase,2024-03-09 04:00:00,8.46
U0224,level_complete,2024-03-14 01:00:00,0.0
U0224,app_open,2024-03-01 20:00:00,0.0
U0224,purchase,2024-02-28 03:00:00,2.05
U0224,level_complete,2024-03-22 18:00:00,0.0
U0225,app_open,2024-03-03 22:00:00,0.0
U0225,app_open,2024-02-18 07:00:00,0.0
U0225,level_complete,2024-02-06 22:00:00,0.0
U0225,app_open,2024-03-02 03:00:00,0.0
U0225,app_open,2024-03-04 18:00:00,0.0
U0225,level_complete,2024-03-01 16:00:00,0.0
U0225,purchase,2024-02-07 01:00:00,17.09
U0225,app_open,2024-02-16 11:00:00,0.0
U0225,app_open,2024-02-22 19:00:00,0.0
U0226,app_open,2024-02-04 07:00:00,0.0
U0226,app_open,2024-01-26 08:00:00,0.0
U0226,app_open,2024-02-05 09:00:00,0.0
U0226,app_open,2024-02-14 18:00:00,0.0
U0226,app_open,2024-02-08 05:00:00,0.0
U0226,level_complete,2024-02-21 05:00:00,0.0
U0226,app_open,2024-02-09 03:00:00,0.0
U0227,app_open,2024-01-28 18:00:00,0.0
U0227,app_open,2024-01-25 13:00:00,0.0
U0227,level_complete,2024-02-14 12:00:00,0.0
U0228,level_complete,2024-01-23 22:00:00,0.0
U0228,level_complete,2024-02-09 14:00:00,0.0
U0228,level_complete,2024-01-20 16:00:00,0.0
U0228,level_complete,2024-02-01 02:00:00,0.0
U0228,purchase,2024-01-17 01:00:00,10.35
U0228,app_open,2024-01-21 10:00:00,0.0
U0228,app_open,2024-01-30 20:00:00,0.0
U0228,level_complete,2024-01-25 02:00:00,0.0
U0228,app_open,2024-02-08 12:00:00,0.0
U0229,app_open,2024-02-08 20:00:00,0.0
U0229,purchase,2024-01-25 15:00:00,5.59
U0229,app_open,2024-02-05 04:00:00,0.0
U0230,purchase,2024-02-20 03:00:00,14.69
U0230,purchase,2024-02-11 16:00:00,1.94
U0230,level_complete,2024-02-17 08:00:00,0.0
U0230,purchase,2024-02-13 07:00:00,4.74
U0230,purchase,2024-01-30 10:00:00,9.45
U0230,level_complete,2024-02-18 05:00:00,0.0
U0230,level_complete,2024-02-02 13:00:00,0.0
U0231,app_open,2024-03-04 00:00:00,0.0
U0231,app_open,2024-03-06 12:00:00,0.0
U0231,app_open,2024-02-21 03:00:00,0.0
U0231,app_open,2024-03-01 12:00:00,0.0
U0232,app_open,2024-02-19 05:00:00,0.0
U0232,level_complete,2024-02-14 21:00:00,0.0
U0232,app_open,2024-02-06 14:00:00,0.0
U0232,app_open,2024-02-19 12:00:00,0.0
U0232,level_complete,2024-03-02 21:00:00,0.0
U0233,level_complete,2024-03-03 08:00:00,0.0
U0233,app_open,2024-03-08 06:00:00,0.0
U0233,level_complete,2024-03-17 03:00:00,0.0
U0233,level_complete,2024-03-25 01:00:00,0.0
U0233,level_complete,2024-03-20 14:00:00,0.0
U0233,level_complete,2024-03-24 12:00:00,0.0
U0234,purchase,2024-03-05 14:00:00,3.2
U0234,level_complete,2024-02-26 23:00:00,0.0
U0234,level_complete,2024-02-21 14:00:00,0.0
U0235,app_open,2024-02-06 02:00:00,0.0
U0235,level_complete,2024-02-07 00:00:00,0.0
U0235,purchase,2024-02-06 17:00:00,9.29
U0235,level_complete,2024-02-17 07:00:00,0.0
U0235,purchase,2024-02-12 20:00:00,14.89
U0235,purchase,2024-02-29 12:00:00,5.73
U0235,app_open,2024-02-25 23:00:00,0.0
U0235,purchase,2024-03-02 19:00:00,1.69
U0236,app_open,2024-03-05 04:00:00,0.0
U0236,purchase,2024-03-17 13:00:00,17.28
U0236,app_open,2024-03-02 01:00:00,0.0
U0236,level_complete,2024-03-19 07:00:00,0.0
U0236,level_complete,2024-03-03 23:00:00,0.0
U0236,level_complete,2024-02-26 05:00:00,0.0
U0236,purchase,2024-02-26 20:00:00,4.74
U0236,app_open,2024-03-13 06:00:00,0.0
U0236,app_open,2024-03-18 15:00:00,0.0
U0237,purchase,2024-03-08 11:00:00,18.7
U0237,purchase,2024-02-23 04:00:00,4.7
U0237,level_complete,2024-03-01 17:00:00,0.0
U0237,purchase,2024-03-05 22:00:00,19.49
U0238,level_complete,2024-02-01 03:00:00,0.0
U0238,level_complete,2024-02-07 10:00:00,0.0
U0238,purchase,2024-02-06 09:00:00,12.02
U0238,app_open,2024-02-03 06:00:00,0.0
U0238,app_open,2024-02-18 07:00:00,0.0
U0239,app_open,2024-02-03 07:00:00,0.0
U0239,purchase,2024-01-11 06:00:00,3.27
U0239,app_open,2024-02-01 21:00:00,0.0
U0239,app_open,2024-02-01 00:00:00,0.0
U0239,app_open,2024-01-10 01:00:00,0.0
U0239,purchase,2024-01-30 16:00:00,4.88
U0239,purchase,2024-02-01 18:00:00,9.04
U0240,level_complete,2024-02-09 16:00:00,0.0
U0240,app_open,2024-02-20 16:00:00,0.0
U0240,app_open,2024-02-21 04:00:00,0.0
U0240,app_open,2024-02-12 02:00:00,0.0
U0241,purchase,2024-02-26 11:00:00,18.55
U0241,app_open,2024-02-29 05:00:00,0.0
U0241,app_open,2024-03-03 02:00:00,0.0
U0241,app_open,2024-03-05 22:00:00,0.0
U0241,app_open,2024-02-25 07:00:00,0.0
U0241,level_complete,2024-03-05 07:00:00,0.0
U0242,app_open,2024-01-23 02:00:00,0.0
U0242,app_open,2024-01-29 22:00:00,0.0
U0242,app_open,2024-02-10 14:00:00,0.0
U0242,app_open,2024-01-28 22:00:00,0.0
U0243,purchase,2024-02-29 06:00:00,13.69
U0243,app_open,2024-03-09 22:00:00,0.0
U0243,app_open,2024-03-03 22:00:00,0.0
U0243,app_open,2024-03-02 05:00:00,0.0
U0244,app_open,2024-03-24 13:00:00,0.0
U0244,app_open,2024-03-05 09:00:00,0.0
U0244,app_open,2024-03-25 19:00:00,0.0
U0244,app_open,2024-03-28 20:00:00,0.0
U0245,level_complete,2024-02-23 03:00:00,0.0
U0245,level_complete,2024-03-07 10:00:00,0.0
U0245,app_open,2024-03-06 23:00:00,0.0
U0245,app_open,2024-03-11 02:00:00,0.0
U0245,app_open,2024-03-19 10:00:00,0.0
U0245,level_complete,2024-03-09 15:00:00,0.0
U0245,app_open,2024-03-09 12:00:00,0.0
U0245,app_open,2024-03-12 16:00:00,0.0
U0246,level_complete,2024-03-01 19:00:00,0.0
U0246,purchase,2024-03-26 23:00:00,3.31
U0246,level_complete,2024-02-29 07:00:00,0.0
U0247,purchase,2024-01-21 00:00:00,15.61
U0247,purchase,2024-02-01 12:00:00,9.09
U0247,purchase,2024-01-29 20:00:00,14.09
U0247,purchase,2024-02-18 16:00:00,14.96
U0247,app_open,2024-02-13 15:00:00,0.0
U0248,app_open,2024-02-19 08:00:00,0.0
U0248,purchase,2024-03-03 23:00:00,10.63
U0248,app_open,2024-03-14 16:00:00,0.0
U0248,app_open,2024-02-22 13:00:00,0.0
U0248,app_open,2024-02-22 01:00:00,0.0
U0248,app_open,2024-03-08 01:00:00,0.0
U0248,app_open,2024-03-08 15:00:00,0.0
U0249,purchase,2024-02-20 03:00:00,5.55
U0249,app_open,2024-03-02 02:00:00,0.0
U0249,app_open,2024-02-23 04:00:00,0.0
U0249,app_open,2024-03-07 10:00:00,0.0
U0249,app_open,2024-02-20 15:00:00,0.0
U0249,purchase,2024-03-05 11:00:00,10.68
U0249,level_complete,2024-02-22 19:00:00,0.0
U0250,app_open,2024-01-29 00:00:00,0.0
U0250,purchase,2024-01-23 22:00:00,19.8
U0250,app_open,2024-01-18 22:00:00,0.0
U0250,purchase,2024-01-24 19:00:00,14.14
U0250,app_open,2024-02-09 03:00:00,0.0
U0250,app_open,2024-01-26 11:00:00,0.0
U0250,app_open,2024-01-26 19:00:00,0.0
U0250,app_open,2024-02-10 04:00:00,0.0
U0250,level_complete,2024-01-29 20:00:00,0.0
U0250,purchase,2024-01-21 23:00:00,1.5
U0251,purchase,2024-02-12 16:00:00,2.42
U0251,app_open,2024-02-11 02:00:00,0.0
U0251,app_open,2024-02-20 10:00:00,0.0
U0251,level_complete,2024-02-03 18:00:00,0.0
U0251,purchase,2024-02-20 02:00:00,2.84
U0252,purchase,2024-01-23 01:00:00,11.64
U0252,app_open,2024-01-31 02:00:00,0.0
U0252,app_open,2024-01-16 22:00:00,0.0
U0252,level_complete,2024-02-05 18:00:00,0.0
U0252,purchase,2024-01-21 23:00:00,1.58
U0252,app_open,2024-01-25 21:00:00,0.0
U0252,level_complete,2024-01-25 07:00:00,0.0
U0252,level_complete,2024-01-14 20:00:00,0.0
U0252,level_complete,2024-01-15 15:00:00,0.0
U0253,level_complete,2024-02-20 00:00:00,0.0
U0253,purchase,2024-02-20 00:00:00,2.59
U0253,level_complete,2024-02-28 12:00:00,0.0
U0254,app_open,2024-01-22 03:00:00,0.0
U0254,app_open,2024-01-19 10:00:00,0.0
U0254,app_open,2024-01-23 16:00:00,0.0
U0254,level_complete,2024-02-09 20:00:00,0.0
U0254,level_complete,2024-01-16 04:00:00,0.0
U0255,purchase,2024-01-25 14:00:00,14.51
U0255,purchase,2024-01-17 05:00:00,7.54
U0255,app_open,2024-01-31 02:00:00,0.0
U0255,level_complete,2024-01-15 20:00:00,0.0
U0255,level_complete,2024-01-24 12:00:00,0.0
U0256,app_open,2024-02-12 20:00:00,0.0
U0256,app_open,2024-02-05 23:00:00,0.0
U0256,purchase,2024-02-05 10:00:00,3.05
U0256,app_open,2024-02-13 02:00:00,0.0
U0256,app_open,2024-02-29 10:00:00,0.0
U0256,app_open,2024-03-03 01:00:00,0.0
U0256,purchase,2024-02-12 00:00:00,18.66
U0256,level_complete,2024-02-29 20:00:00,0.0
U0257,app_open,2024-02-25 21:00:00,0.0
U0257,app_open,2024-02-05 07:00:00,0.0
U0257,app_open,2024-02-22 16:00:00,0.0
U0257,app_open,2024-02-06 03:00:00,0.0
U0257,app_open,2024-02-27 12:00:00,0.0
U0257,level_complete,2024-02-07 00:00:00,0.0
U0257,level_complete,2024-02-05 15:00:00,0.0
U0257,level_complete,2024-02-03 00:00:00,0.0
U0258,app_open,2024-03-14 07:00:00,0.0
U0258,level_complete,2024-03-10 10:00:00,0.0
U0258,app_open,2024-03-01 10:00:00,0.0
U0258,app_open,2024-03-06 10:00:00,0.0
U0258,app_open,2024-03-14 20:00:00,0.0
U0258,app_open,2024-03-01 09:00:00,0.0
U0259,level_complete,2024-02-08 03:00:00,0.0
U0259,level_complete,2024-02-12 19:00:00,0.0
U0259,app_open,2024-02-21 11:00:00,0.0
U0259,purchase,2024-03-01 11:00:00,15.89
U0259,app_open,2024-02-04 20:00:00,0.0
U0259,purchase,2024-02-13 07:00:00,14.48
U0260,level_complete,2024-03-12 20:00:00,0.0
U0260,purchase,2024-03-17 19:00:00,18.26
U0260,level_complete,2024-03-21 22:00:00,0.0
U0260,level_complete,2024-03-01 17:00:00,0.0
U0260,purchase,2024-02-26 05:00:00,4.24
U0260,app_open,2024-03-16 14:00:00,0.0
U0260,level_complete,2024-03-10 16:00:00,0.0
U0261,purchase,2024-02-01 20:00:00,3.35
U0261,level_complete,2024-01-23 02:00:00,0.0
U0261,level_complete,2024-01-25 05:00:00,0.0
U0261,level_complete,2024-02-19 05:00:00,0.0
U0261,app_open,2024-02-12 23:00:00,0.0
U0261,level_complete,2024-01-25 01:00:00,0.0
U0261,level_complete,2024-01-24 10:00:00,0.0
U0261,app_open,2024-02-12 02:00:00,0.0
U0261,purchase,2024-01-27 09:00:00,15.52
U0262,app_open,2024-03-09 13:00:00,0.0
U0262,level_complete,2024-02-17 05:00:00,0.0
U0262,app_open,2024-03-05 07:00:00,0.0
U0262,app_open,2024-03-04 03:00:00,0.0
U0262,app_open,2024-02-15 10:00:00,0.0
U0262,purchase,2024-02-24 01:00:00,15.97
U0263,level_complete,2024-03-06 08:00:00,0.0
U0263,app_open,2024-03-11 01:00:00,0.0
U0263,purchase,2024-03-18 08:00:00,1.41
U0263,app_open,2024-03-20 07:00:00,0.0
U0263,app_open,2024-03-10 10:00:00,0.0
U0263,purchase,2024-03-09 09:00:00,4.15
U0263,purchase,2024-03-18 19:00:00,16.83
U0263,app_open,2024-03-17 04:00:00,0.0
U0264,app_open,2024-02-04 12:00:00,0.0
U0264,app_open,2024-02-13 00:00:00,0.0
U0264,app_open,2024-01-23 21:00:00,0.0
U0264,app_open,2024-01-24 06:00:00,0.0
U0264,app_open,2024-02-01 14:00:00,0.0
U0264,app_open,2024-01-29 09:00:00,0.0
U0264,purchase,2024-02-01 18:00:00,14.49
U0264,purchase,2024-02-01 13:00:00,5.67
U0265,purchase,2024-01-29 08:00:00,12.54
U0265,app_open,2024-01-30 08:00:00,0.0
U0265,level_complete,2024-01-25 09:00:00,0.0
U0265,level_complete,2024-02-13 01:00:00,0.0
U0265,app_open,2024-01-27 19:00:00,0.0
U0265,app_open,2024-01-26 09:00:00,0.0
U0266,level_complete,2024-01-09 03:00:00,0.0
U0266,level_complete,2024-01-08 22:00:00,0.0
U0266,app_open,2024-01-29 01:00:00,0.0
U0266,app_open,2024-02-01 02:00:00,0.0
U0266,level_complete,2024-02-05 11:00:00,0.0
U0266,level_complete,2024-01-18 06:00:00,0.0
U0266,app_open,2024-01-27 01:00:00,0.0
U0266,level_complete,2024-01-23 00:00:00,0.0
U0266,app_open,2024-01-31 12:00:00,0.0
U0267,purchase,2024-03-01 14:00:00,14.72
U0267,app_open,2024-03-08 23:00:00,0.0
U0267,app_open,2024-02-19 21:00:00,0.0
U0267,app_open,2024-02-19 02:00:00,0.0
U0267,level_complete,2024-02-29 23:00:00,0.0
U0267,level_complete,2024-03-07 16:00:00,0.0
U0267,app_open,2024-02-16 10:00:00,0.0
U0267,level_complete,2024-02-14 14:00:00,0.0
U0267,level_complete,2024-03-01 03:00:00,0.0
U0267,level_complete,2024-03-02 13:00:00,0.0
U0268,level_complete,2024-03-06 11:00:00,0.0
U0268,purchase,2024-02-28 08:00:00,16.55
U0268,level_complete,2024-02-27 21:00:00,0.0
U0268,app_open,2024-02-28 22:00:00,0.0
U0268,app_open,2024-02-26 03:00:00,0.0
U0269,app_open,2024-03-22 12:00:00,0.0
U0269,app_open,2024-03-02 10:00:00,0.0
U0269,app_open,2024-03-08 10:00:00,0.0
U0270,app_open,2024-01-15 16:00:00,0.0
U0270,level_complete,2024-02-01 06:00:00,0.0
U0270,level_complete,2024-02-04 10:00:00,0.0
U0270,app_open,2024-02-08 04:00:00,0.0
U0270,level_complete,2024-02-10 09:00:00,0.0
U0270,app_open,2024-02-03 01:00:00,0.0
U0270,app_open,2024-01-19 08:00:00,0.0
U0270,level_complete,2024-01-26 02:00:00,0.0
U0270,purchase,2024-01-24 00:00:00,5.61
U0270,level_complete,2024-02-02 09:00:00,0.0
U0271,level_complete,2024-02-11 08:00:00,0.0
U0271,app_open,2024-01-17 23:00:00,0.0
U0271,app_open,2024-02-01 19:00:00,0.0
U0272,app_open,2024-02-11 10:00:00,0.0
U0272,level_complete,2024-02-03 13:00:00,0.0
U0272,purchase,2024-01-19 02:00:00,4.74
U0272,app_open,2024-01-27 05:00:00,0.0
U0272,app_open,2024-01-27 18:00:00,0.0
U0272,level_complete,2024-01-21 19:00:00,0.0
U0273,app_open,2024-03-08 18:00:00,0.0
U0273,purchase,2024-02-25 03:00:00,12.45
U0273,app_open,2024-03-08 10:00:00,0.0
U0273,level_complete,2024-03-04 19:00:00,0.0
U0273,app_open,2024-02-13 12:00:00,0.0
U0273,purchase,2024-02-25 22:00:00,18.56
U0274,level_complete,2024-02-15 14:00:00,0.0
U0274,app_open,2024-02-25 23:00:00,0.0
U0274,purchase,2024-02-16 20:00:00,13.39
U0274,level_complete,2024-02-14 12:00:00,0.0
U0275,app_open,2024-01-30 21:00:00,0.0
U0275,purchase,2024-02-03 10:00:00,12.89
U0275,purchase,2024-02-09 05:00:00,16.36
U0276,app_open,2024-02-20 17:00:00,0.0
U0276,app_open,2024-02-01 11:00:00,0.0
U0276,app_open,2024-02-12 12:00:00,0.0
U0276,level_complete,2024-01-24 06:00:00,0.0
